id,order_date,customer_id,region
73323,12/6/2017 7:57,16876,Southeast Asia
73322,12/6/2017 7:36,16875,Southeast Asia
73321,12/6/2017 7:15,16874,Oceania
73320,12/6/2017 6:54,16873,Eastern Asia
73319,12/6/2017 6:33,16872,Southeast Asia
73318,12/6/2017 6:12,16871,Southeast Asia
73317,12/6/2017 5:51,16870,Southeast Asia
73316,12/6/2017 5:30,16869,Southeast Asia
73315,12/6/2017 5:09,16868,Southeast Asia
73314,12/6/2017 4:48,16867,Oceania
73313,12/6/2017 4:27,16866,South Asia
73312,12/6/2017 4:06,16865,Eastern Asia
73311,12/6/2017 3:45,16864,Eastern Asia
73310,12/6/2017 3:24,16863,South Asia
73309,12/6/2017 3:03,16862,South Asia
73308,12/6/2017 2:42,16861,Southeast Asia
73307,12/6/2017 2:21,16860,Southeast Asia
73306,12/6/2017 2:00,16859,Southeast Asia
73305,12/6/2017 1:39,16858,Southeast Asia
73304,12/6/2017 1:18,16857,Southeast Asia
73303,12/6/2017 0:57,16856,Southeast Asia
73302,12/6/2017 0:36,16855,Southeast Asia
73301,12/6/2017 0:15,16854,Oceania
73300,12/5/2017 23:54,16853,Oceania
73299,12/5/2017 23:33,16852,Oceania
73298,12/5/2017 23:12,16851,South Asia
73297,12/5/2017 22:51,16850,South Asia
73296,12/5/2017 22:30,16849,South Asia
73295,12/5/2017 22:09,16848,Southeast Asia
73294,12/5/2017 21:48,16847,Southeast Asia
73293,12/5/2017 21:27,16846,Southeast Asia
73292,12/5/2017 21:06,16845,Eastern Asia
73291,12/5/2017 20:45,16844,Southeast Asia
73290,12/5/2017 20:24,16843,Southeast Asia
73289,12/5/2017 20:03,16842,South Asia
73288,12/5/2017 19:42,16841,Eastern Asia
73287,12/5/2017 19:21,16840,Eastern Asia
73286,12/5/2017 18:59,16839,South Asia
73285,12/5/2017 18:38,16838,South Asia
73284,12/5/2017 18:17,16837,South Asia
73283,12/5/2017 17:56,16836,Oceania
73282,12/5/2017 17:35,16835,Oceania
73281,12/5/2017 17:14,16834,Oceania
73280,12/5/2017 16:53,16833,South Asia
73279,12/5/2017 16:32,16832,Oceania
73278,12/5/2017 16:11,16831,Oceania
73277,12/5/2017 15:50,16830,Oceania
73276,12/5/2017 15:29,16829,Southeast Asia
73275,12/5/2017 15:08,16828,Southeast Asia
73274,12/5/2017 14:47,16827,Southeast Asia
73273,12/5/2017 14:26,16826,Southeast Asia
73272,12/5/2017 14:05,16825,South Asia
73271,12/5/2017 13:44,16824,South Asia
73270,12/5/2017 13:23,16823,South Asia
73269,12/5/2017 13:02,16822,Eastern Asia
73268,12/5/2017 12:41,16821,Eastern Asia
73267,12/5/2017 12:20,16820,Southeast Asia
73266,12/5/2017 11:59,16819,Southeast Asia
73265,12/5/2017 11:38,16818,Oceania
73264,12/5/2017 11:17,16817,Eastern Asia
73263,12/5/2017 10:56,16816,Eastern Asia
73262,12/5/2017 10:35,16815,Eastern Asia
73261,12/5/2017 10:14,16814,Eastern Asia
73260,12/5/2017 9:53,16813,Eastern Asia
73259,12/5/2017 9:32,16812,Eastern Asia
73258,12/5/2017 9:11,16811,Eastern Asia
73257,12/5/2017 8:50,16810,Southeast Asia
73256,12/5/2017 8:29,16809,Oceania
73255,12/5/2017 8:08,16808,Oceania
73254,12/5/2017 7:47,16807,Southeast Asia
73253,12/5/2017 7:26,16806,Oceania
73252,12/5/2017 7:05,16805,Oceania
73251,12/5/2017 6:44,16804,Oceania
73250,12/5/2017 6:23,16803,Oceania
73249,12/5/2017 6:02,16802,Oceania
73248,12/5/2017 5:41,16801,Oceania
73247,12/5/2017 5:20,16800,Oceania
73246,12/5/2017 4:59,16799,Oceania
73245,12/5/2017 4:38,16798,Oceania
73244,12/5/2017 4:17,16797,Oceania
73243,12/5/2017 3:56,16796,Oceania
73242,12/5/2017 3:35,16795,Oceania
73241,12/5/2017 3:14,16794,Southeast Asia
73240,12/5/2017 2:53,16793,Eastern Asia
73239,12/5/2017 2:32,16792,Eastern Asia
73238,12/5/2017 2:11,16791,Eastern Asia
73237,12/5/2017 1:49,16790,Oceania
73236,12/5/2017 1:28,16789,Oceania
73235,12/5/2017 1:07,16788,Oceania
73234,12/5/2017 0:46,16787,Oceania
73233,12/5/2017 0:25,16786,Oceania
73232,12/5/2017 0:04,16785,Oceania
73231,12/4/2017 23:43,16784,Oceania
73230,12/4/2017 23:22,16783,Oceania
73229,12/4/2017 23:01,16782,Eastern Asia
73228,12/4/2017 22:40,16781,Eastern Asia
73227,12/4/2017 22:19,16780,Southeast Asia
73226,12/4/2017 21:58,16779,Southeast Asia
73225,12/4/2017 21:37,16778,Southeast Asia
73224,12/4/2017 21:16,16777,Southeast Asia
73223,12/4/2017 20:55,16776,Southeast Asia
73222,12/4/2017 20:34,16775,Southeast Asia
68880,10/2/2017 11:22,1117,Western Europe
68858,10/2/2017 3:40,10744,Southern Europe
68855,10/2/2017 2:37,403,Western Europe
68851,10/2/2017 1:13,11193,Western Europe
68848,10/2/2017 0:10,6517,Western Europe
68842,10/1/2017 22:04,11268,Western Europe
68836,10/1/2017 19:58,8009,Western Europe
68814,10/1/2017 12:15,11408,Western Europe
68808,10/1/2017 10:09,2708,Northern Europe
68806,10/1/2017 9:27,10351,Northern Europe
68788,10/1/2017 3:09,11334,Western Europe
68784,10/1/2017 1:44,10349,Western Europe
68783,10/1/2017 1:23,9462,Western Europe
68761,9/30/2017 17:41,6402,Southern Europe
68756,9/30/2017 15:56,525,Western Europe
68754,9/30/2017 15:14,2424,Western Europe
68751,9/30/2017 14:11,6110,Western Europe
68731,9/30/2017 7:10,8102,Southern Europe
68721,9/30/2017 3:40,8410,Northern Europe
68717,9/30/2017 2:16,1785,Western Europe
68708,9/29/2017 23:07,8852,Southern Europe
68702,9/29/2017 21:01,2277,Southern Europe
68701,9/29/2017 20:40,6209,Southern Europe
68694,9/29/2017 18:13,2441,Western Europe
68692,9/29/2017 17:31,11868,Northern Europe
68684,9/29/2017 14:42,6787,Western Europe
68676,9/29/2017 11:54,576,Southern Europe
68672,9/29/2017 10:30,5908,Southern Europe
68653,9/29/2017 3:51,3263,Northern Europe
68634,9/28/2017 21:11,4730,Southern Europe
68609,9/28/2017 12:26,3342,Western Europe
68581,9/28/2017 2:37,6020,Western Europe
68568,9/27/2017 22:04,7418,Western Europe
68567,9/27/2017 21:43,3951,Western Europe
68551,9/27/2017 16:07,3727,Western Europe
68516,9/27/2017 3:51,5372,Western Europe
68507,9/27/2017 0:42,8,Western Europe
68503,9/26/2017 23:18,9830,Western Europe
68499,9/26/2017 21:54,10220,Western Europe
68494,9/26/2017 20:08,10053,Western Europe
68486,9/26/2017 17:20,8791,Western Europe
68473,9/26/2017 12:47,10584,Southern Europe
68458,9/26/2017 7:32,10089,Western Europe
68453,9/26/2017 5:47,4400,Northern Europe
68449,9/26/2017 4:22,9844,Western Europe
68444,9/26/2017 2:37,3399,Western Europe
68438,9/26/2017 0:31,5710,Southern Europe
68431,9/25/2017 22:04,9688,Western Europe
68425,9/25/2017 19:58,10080,Southern Europe
68423,9/25/2017 19:16,9004,Southern Europe
68421,9/25/2017 18:34,10619,Southern Europe
68419,9/25/2017 17:52,8718,Southern Europe
68417,9/25/2017 17:10,7553,Southern Europe
68401,9/25/2017 11:34,5433,Southern Europe
68389,9/25/2017 7:21,12121,Western Europe
68385,9/25/2017 5:57,5923,Northern Europe
68381,9/25/2017 4:33,11361,Western Europe
68371,9/25/2017 1:03,8898,Western Europe
68356,9/24/2017 19:48,5673,Western Europe
68355,9/24/2017 19:27,11391,Western Europe
68314,9/24/2017 5:05,7089,Southern Europe
68312,9/24/2017 4:23,10366,Northern Europe
68292,9/23/2017 21:22,7907,Western Europe
68290,9/23/2017 20:40,8114,Western Europe
68283,9/23/2017 18:13,9697,Southern Europe
68257,9/23/2017 9:07,5415,Western Europe
68255,9/23/2017 8:24,6019,Western Europe
68249,9/23/2017 6:18,10307,Southern Europe
68246,9/23/2017 5:15,3214,Northern Europe
68240,9/23/2017 3:09,9178,Western Europe
68211,9/22/2017 17:00,4115,Northern Europe
68191,9/22/2017 9:59,9012,Southern Europe
68187,9/22/2017 8:35,12075,Northern Europe
68183,9/22/2017 7:11,3226,Western Europe
68172,9/22/2017 3:20,5998,Southern Europe
68164,9/22/2017 0:32,11250,Northern Europe
68159,9/21/2017 22:47,12273,Western Europe
68156,9/21/2017 21:43,8233,Western Europe
68148,9/21/2017 18:55,7082,Western Europe
68141,9/21/2017 16:28,4655,Western Europe
68112,9/21/2017 6:19,7798,Western Europe
68108,9/21/2017 4:54,5822,Western Europe
68099,9/21/2017 1:45,6184,Western Europe
68097,9/21/2017 1:03,96,Southern Europe
68091,9/20/2017 22:57,9909,Western Europe
68082,9/20/2017 19:48,5329,Southern Europe
68072,9/20/2017 16:18,7854,Western Europe
68053,9/20/2017 9:38,11473,Western Europe
68050,9/20/2017 8:35,11094,Western Europe
68048,9/20/2017 7:53,2206,Western Europe
68046,9/20/2017 7:11,5987,Western Europe
68045,9/20/2017 6:50,4584,Western Europe
68034,9/20/2017 2:59,254,Western Europe
68017,9/19/2017 21:02,1512,Western Europe
67990,9/19/2017 11:34,144,Southern Europe
67983,9/19/2017 9:07,4992,Northern Europe
67975,9/19/2017 6:19,11362,Northern Europe
67973,9/19/2017 5:37,1426,Northern Europe
67964,9/19/2017 2:27,9701,Western Europe
67959,9/19/2017 0:42,153,Western Europe
67954,9/18/2017 22:57,9632,Western Europe
67947,9/18/2017 20:30,9412,Western Europe
67926,9/18/2017 13:09,9548,Western Europe
67916,9/18/2017 9:38,11600,Northern Europe
67883,9/17/2017 22:05,3418,Western Europe
67868,9/17/2017 16:49,5707,Western Europe
67864,9/17/2017 15:25,9393,Southern Europe
67856,9/17/2017 12:37,9960,Western Europe
67851,9/17/2017 10:52,8285,Western Europe
67840,9/17/2017 7:01,7549,Southern Europe
67835,9/17/2017 5:16,4755,Western Europe
67831,9/17/2017 3:52,7174,Western Europe
67827,9/17/2017 2:28,11169,Western Europe
67826,9/17/2017 2:07,267,Western Europe
67823,9/17/2017 1:04,1399,Western Europe
67807,9/16/2017 19:27,6358,Northern Europe
67789,9/16/2017 13:09,11409,Western Europe
67781,9/16/2017 10:21,1520,Northern Europe
67775,9/16/2017 8:15,2151,Western Europe
67774,9/16/2017 7:54,4464,Western Europe
67772,9/16/2017 7:12,3342,Western Europe
67767,9/16/2017 5:26,5769,Western Europe
67766,9/16/2017 5:05,69,Western Europe
67755,9/16/2017 1:14,8386,Northern Europe
67746,9/15/2017 22:05,2815,Southern Europe
67730,9/15/2017 16:29,9553,Northern Europe
67722,9/15/2017 13:40,5389,Western Europe
67711,9/15/2017 9:49,2149,Southern Europe
67687,9/15/2017 1:25,8804,Southern Europe
67681,9/14/2017 23:19,4620,Southern Europe
67664,9/14/2017 17:21,8519,Northern Europe
67661,9/14/2017 16:18,3052,Northern Europe
67659,9/14/2017 15:36,10298,Western Europe
67657,9/14/2017 14:54,7007,Western Europe
67653,9/14/2017 13:30,1331,Western Europe
67627,9/14/2017 4:24,4294,Northern Europe
67624,9/14/2017 3:20,9213,Northern Europe
67610,9/13/2017 22:26,9,Southern Europe
67609,9/13/2017 22:05,325,Southern Europe
67608,9/13/2017 21:44,1459,Southern Europe
67596,9/13/2017 17:32,8225,Northern Europe
67594,9/13/2017 16:50,10725,Western Europe
67586,9/13/2017 14:02,294,Western Europe
67579,9/13/2017 11:35,2547,Western Europe
67572,9/13/2017 9:07,10823,Western Europe
67563,9/13/2017 5:58,8201,Western Europe
67559,9/13/2017 4:34,10575,Western Europe
67547,9/13/2017 0:22,2018,Western Europe
67541,9/12/2017 22:16,996,Northern Europe
67527,9/12/2017 17:21,1464,Western Europe
67517,9/12/2017 13:51,6051,Southern Europe
67516,9/12/2017 13:30,6626,Northern Europe
67509,9/12/2017 11:03,2826,Western Europe
67479,9/12/2017 0:32,5728,Southern Europe
67478,9/12/2017 0:11,9948,Southern Europe
67476,9/11/2017 23:29,10825,Northern Europe
67470,9/11/2017 21:23,977,Western Europe
67468,9/11/2017 20:41,11678,Northern Europe
67460,9/11/2017 17:53,10110,Western Europe
67457,9/11/2017 16:50,3138,Western Europe
67454,9/11/2017 15:47,1885,Northern Europe
67448,9/11/2017 13:41,3697,Western Europe
67446,9/11/2017 12:59,882,Western Europe
67435,9/11/2017 9:08,4278,Western Europe
67433,9/11/2017 8:25,5786,Northern Europe
67432,9/11/2017 8:04,688,Southern Europe
67420,9/11/2017 3:52,6005,Western Europe
67416,9/11/2017 2:28,10920,Western Europe
67410,9/11/2017 0:22,5764,Western Europe
67408,9/10/2017 23:40,1150,Northern Europe
67403,9/10/2017 21:55,5494,Northern Europe
67394,9/10/2017 18:46,6722,Southern Europe
67392,9/10/2017 18:04,1464,Southern Europe
67390,9/10/2017 17:22,6958,Western Europe
67378,9/10/2017 13:09,10826,Western Europe
67377,9/10/2017 12:48,4442,Southern Europe
67375,9/10/2017 12:06,1815,Western Europe
67374,9/10/2017 11:45,5600,Western Europe
67373,9/10/2017 11:24,11759,Southern Europe
67357,9/10/2017 5:48,8306,Southern Europe
67355,9/10/2017 5:06,11045,Western Europe
67342,9/10/2017 0:33,9546,Western Europe
67338,9/9/2017 23:09,10962,Western Europe
67325,9/9/2017 18:35,9184,Western Europe
67312,9/9/2017 14:02,11817,Northern Europe
67304,9/9/2017 11:14,9099,Western Europe
67297,9/9/2017 8:47,11536,Western Europe
67288,9/9/2017 5:37,11589,Southern Europe
67285,9/9/2017 4:34,8514,Western Europe
67280,9/9/2017 2:49,1468,Western Europe
67279,9/9/2017 2:28,10358,Western Europe
67273,9/9/2017 0:22,7175,Western Europe
67266,9/8/2017 21:55,5897,Northern Europe
67258,9/8/2017 19:07,1231,Northern Europe
67247,9/8/2017 15:16,2105,Southern Europe
67240,9/8/2017 12:49,1955,Western Europe
67234,9/8/2017 10:42,12266,Southern Europe
67216,9/8/2017 4:24,9058,Southern Europe
67209,9/8/2017 1:57,6720,Western Europe
67203,9/7/2017 23:51,5539,Southern Europe
67188,9/7/2017 18:35,1149,Western Europe
67172,9/7/2017 12:59,1435,Northern Europe
67170,9/7/2017 12:17,3252,Northern Europe
67169,9/7/2017 11:56,5677,Western Europe
67166,9/7/2017 10:53,8295,Southern Europe
67164,9/7/2017 10:11,12261,Western Europe
67155,9/7/2017 7:02,6347,Northern Europe
67148,9/7/2017 4:35,5729,Western Europe
67144,9/7/2017 3:11,5406,Western Europe
67135,9/7/2017 0:01,10025,Southern Europe
67133,9/6/2017 23:19,5197,Southern Europe
67130,9/6/2017 22:16,972,Northern Europe
67111,9/6/2017 15:37,8763,Southern Europe
67109,9/6/2017 14:55,8064,Western Europe
67104,9/6/2017 13:10,1224,Western Europe
67098,9/6/2017 11:04,3248,Western Europe
67097,9/6/2017 10:43,447,Western Europe
67088,9/6/2017 7:33,3185,Western Europe
67087,9/6/2017 7:12,4752,Northern Europe
67085,9/6/2017 6:30,7394,Southern Europe
67063,9/5/2017 22:48,6401,Northern Europe
67044,9/5/2017 16:08,4745,Western Europe
67040,9/5/2017 14:44,11755,Western Europe
67026,9/5/2017 9:50,11498,Western Europe
67022,9/5/2017 8:26,9016,Western Europe
67020,9/5/2017 7:44,8136,Western Europe
67015,9/5/2017 5:59,6188,Northern Europe
67009,9/5/2017 3:53,9715,Western Europe
66995,9/4/2017 22:58,4348,Western Europe
66981,9/4/2017 18:04,11221,Western Europe
66979,9/4/2017 17:22,7998,Western Europe
66966,9/4/2017 12:49,7263,Western Europe
66961,9/4/2017 11:04,10129,Northern Europe
66948,9/4/2017 6:30,6231,Western Europe
66941,9/4/2017 4:03,9851,Western Europe
66920,9/3/2017 20:42,8633,Western Europe
66908,9/3/2017 16:30,4792,Western Europe
66906,9/3/2017 15:48,1244,Western Europe
66902,9/3/2017 14:24,191,Southern Europe
66900,9/3/2017 13:41,6981,Southern Europe
66883,9/3/2017 7:44,3793,Northern Europe
66881,9/3/2017 7:02,11936,Northern Europe
66858,9/2/2017 22:59,9700,Western Europe
66843,9/2/2017 17:43,6891,Northern Europe
66835,9/2/2017 14:55,12282,Western Europe
66810,9/2/2017 6:10,7809,Western Europe
66792,9/1/2017 23:51,5333,Western Europe
66784,9/1/2017 21:03,4628,Western Europe
66772,9/1/2017 16:51,1157,Northern Europe
66762,9/1/2017 13:21,2473,Western Europe
66754,9/1/2017 10:32,5096,Northern Europe
66749,9/1/2017 8:47,11931,Southern Europe
66744,9/1/2017 7:02,11041,Southern Europe
66738,9/1/2017 4:56,6289,Western Europe
66737,9/1/2017 4:35,9880,Northern Europe
66719,8/31/2017 22:17,3783,Western Europe
66712,8/31/2017 19:50,3328,Southern Europe
66710,8/31/2017 19:08,5408,Northern Europe
66696,8/31/2017 14:13,3131,Southern Europe
66683,8/31/2017 9:40,6010,Northern Europe
66663,8/31/2017 2:40,10250,Western Europe
66652,8/30/2017 22:48,805,Western Europe
66640,8/30/2017 18:36,10084,Western Europe
66609,8/30/2017 7:44,950,Western Europe
66606,8/30/2017 6:41,687,Western Europe
66603,8/30/2017 5:38,3535,Northern Europe
66571,8/29/2017 18:26,12150,Western Europe
66563,8/29/2017 15:38,7160,Western Europe
66555,8/29/2017 12:49,4477,Southern Europe
66539,8/29/2017 7:13,356,Western Europe
66531,8/29/2017 4:25,2602,Northern Europe
66524,8/29/2017 1:58,10638,Western Europe
66515,8/28/2017 22:49,1858,Western Europe
66501,8/28/2017 17:54,1967,Southern Europe
66493,8/28/2017 15:06,10769,Southern Europe
66492,8/28/2017 14:45,10049,Western Europe
66478,8/28/2017 9:51,936,Southern Europe
66468,8/28/2017 6:21,7536,Northern Europe
66457,8/28/2017 2:29,5763,Western Europe
66455,8/28/2017 1:47,4762,Western Europe
66447,8/27/2017 22:59,8887,Western Europe
66441,8/27/2017 20:53,2175,Southern Europe
66439,8/27/2017 20:11,11839,Western Europe
66434,8/27/2017 18:26,7817,Western Europe
66432,8/27/2017 17:44,6747,Northern Europe
66422,8/27/2017 14:14,4815,Southern Europe
66418,8/27/2017 12:50,2697,Western Europe
66405,8/27/2017 8:16,2510,Western Europe
66402,8/27/2017 7:13,2620,Western Europe
66398,8/27/2017 5:49,3464,Western Europe
66392,8/27/2017 3:43,1534,Northern Europe
66388,8/27/2017 2:19,6879,Southern Europe
66382,8/27/2017 0:13,194,Western Europe
66379,8/26/2017 23:10,4547,Western Europe
66366,8/26/2017 18:36,876,Northern Europe
66365,8/26/2017 18:15,7511,Northern Europe
66359,8/26/2017 16:09,1754,Western Europe
66356,8/26/2017 15:06,12169,Western Europe
66350,8/26/2017 13:00,8799,Northern Europe
66347,8/26/2017 11:57,5910,Western Europe
66344,8/26/2017 10:54,353,Western Europe
66336,8/26/2017 8:06,6540,Northern Europe
66320,8/26/2017 2:29,12145,Western Europe
66301,8/25/2017 19:50,6726,Southern Europe
66290,8/25/2017 15:59,3542,Western Europe
66288,8/25/2017 15:17,3904,Western Europe
66287,8/25/2017 14:56,10530,Southern Europe
66262,8/25/2017 6:10,4642,Southern Europe
66254,8/25/2017 3:22,6924,Western Europe
66253,8/25/2017 3:01,8153,Western Europe
66251,8/25/2017 2:19,6567,Western Europe
66240,8/24/2017 22:28,1135,Western Europe
66238,8/24/2017 21:46,7943,Western Europe
66227,8/24/2017 17:55,10740,Western Europe
66222,8/24/2017 16:09,7469,Western Europe
66205,8/24/2017 10:12,12130,Southern Europe
66199,8/24/2017 8:06,1929,Western Europe
66189,8/24/2017 4:36,3579,Western Europe
66157,8/23/2017 17:23,6015,Western Europe
66147,8/23/2017 13:53,975,Western Europe
66144,8/23/2017 12:50,11268,Western Europe
66141,8/23/2017 11:47,9939,Western Europe
66122,8/23/2017 5:07,1239,Western Europe
66111,8/23/2017 1:16,7170,Western Europe
66110,8/23/2017 0:55,11990,Western Europe
66109,8/23/2017 0:34,4563,Western Europe
66107,8/22/2017 23:52,5897,Southern Europe
66106,8/22/2017 23:31,10196,Western Europe
66094,8/22/2017 19:19,11558,Northern Europe
66088,8/22/2017 17:13,551,Southern Europe
66086,8/22/2017 16:31,8300,Southern Europe
66084,8/22/2017 15:49,1494,Northern Europe
66071,8/22/2017 11:15,8424,Western Europe
66068,8/22/2017 10:12,8531,Western Europe
66062,8/22/2017 8:06,2663,Northern Europe
66058,8/22/2017 6:42,9603,Northern Europe
66046,8/22/2017 2:30,5063,Western Europe
66040,8/22/2017 0:24,9585,Western Europe
66036,8/21/2017 23:00,8122,Western Europe
66028,8/21/2017 20:11,698,Western Europe
66017,8/21/2017 16:20,6473,Western Europe
66003,8/21/2017 11:26,6307,Western Europe
66000,8/21/2017 10:23,4320,Western Europe
65997,8/21/2017 9:20,3893,Western Europe
65987,8/21/2017 5:50,10331,Southern Europe
65985,8/21/2017 5:08,4472,Western Europe
65980,8/21/2017 3:22,11064,Western Europe
65953,8/20/2017 17:55,12276,Western Europe
65942,8/20/2017 14:04,11236,Western Europe
65931,8/20/2017 10:12,2896,Southern Europe
65927,8/20/2017 8:48,7620,Western Europe
65907,8/20/2017 1:48,10180,Western Europe
65891,8/19/2017 20:12,1096,Western Europe
65880,8/19/2017 16:20,9860,Western Europe
65870,8/19/2017 12:50,8788,Western Europe
65867,8/19/2017 11:47,12067,Western Europe
65865,8/19/2017 11:05,5909,Western Europe
65850,8/19/2017 5:50,6326,Western Europe
65848,8/19/2017 5:08,212,Western Europe
65841,8/19/2017 2:41,6533,Western Europe
65817,8/18/2017 18:16,6755,Western Europe
65756,8/17/2017 20:54,631,Southern Europe
65745,8/17/2017 17:03,3033,Southern Europe
65742,8/17/2017 16:00,9878,Western Europe
65736,8/17/2017 13:53,12336,Western Europe
65724,8/17/2017 9:41,4026,Western Europe
65719,8/17/2017 7:56,6906,Northern Europe
65716,8/17/2017 6:53,10243,Northern Europe
65703,8/17/2017 2:20,9331,Western Europe
65696,8/16/2017 23:53,4037,Western Europe
65688,8/16/2017 21:04,11115,Western Europe
65682,8/16/2017 18:58,12214,Western Europe
65681,8/16/2017 18:37,9675,Western Europe
65675,8/16/2017 16:31,1926,Western Europe
65672,8/16/2017 15:28,4921,Northern Europe
65661,8/16/2017 11:37,9349,Western Europe
65659,8/16/2017 10:55,11256,Western Europe
65649,8/16/2017 7:25,6088,Northern Europe
65642,8/16/2017 4:57,9779,Southern Europe
65641,8/16/2017 4:36,9571,Southern Europe
65631,8/16/2017 1:06,11873,Western Europe
65626,8/15/2017 23:21,6726,Western Europe
65623,8/15/2017 22:18,7645,Northern Europe
65592,8/15/2017 11:26,9453,Western Europe
65586,8/15/2017 9:20,8172,Western Europe
65584,8/15/2017 8:38,9174,Southern Europe
65581,8/15/2017 7:35,718,Western Europe
65573,8/15/2017 4:47,1038,Western Europe
65543,8/14/2017 18:16,594,Western Europe
65540,8/14/2017 17:13,11984,Northern Europe
65516,8/14/2017 8:49,242,Western Europe
65491,8/14/2017 0:03,9632,Western Europe
65466,8/13/2017 15:18,10777,Southern Europe
65464,8/13/2017 14:36,8430,Southern Europe
65462,8/13/2017 13:54,3494,Western Europe
65461,8/13/2017 13:33,5913,Western Europe
65456,8/13/2017 11:48,8244,Western Europe
65445,8/13/2017 7:56,5453,Western Europe
65443,8/13/2017 7:14,4671,Western Europe
65436,8/13/2017 4:47,5343,Western Europe
65412,8/12/2017 20:23,9184,Southern Europe
65407,8/12/2017 18:38,5286,Northern Europe
65383,8/12/2017 10:13,7599,Western Europe
65378,8/12/2017 8:28,2584,Southern Europe
65372,8/12/2017 6:22,9257,Southern Europe
65366,8/12/2017 4:16,812,Western Europe
65361,8/12/2017 2:31,4376,Western Europe
65360,8/12/2017 2:10,2625,Western Europe
65356,8/12/2017 0:46,6256,Northern Europe
65342,8/11/2017 19:51,7857,Western Europe
65338,8/11/2017 18:27,2919,Northern Europe
65330,8/11/2017 15:39,9153,Northern Europe
65322,8/11/2017 12:51,3343,Western Europe
65321,8/11/2017 12:30,1961,Western Europe
65317,8/11/2017 11:06,2643,Western Europe
65315,8/11/2017 10:24,9103,Western Europe
65302,8/11/2017 5:50,11098,Southern Europe
65301,8/11/2017 5:29,4128,Northern Europe
65292,8/11/2017 2:20,12046,Southern Europe
65290,8/11/2017 1:38,5415,Western Europe
65283,8/10/2017 23:11,3180,Western Europe
65278,8/10/2017 21:26,1243,Western Europe
65253,8/10/2017 12:40,7997,Western Europe
65241,8/10/2017 8:28,537,Northern Europe
65226,8/10/2017 3:13,174,Southern Europe
65223,8/10/2017 2:10,2375,Northern Europe
65216,8/9/2017 23:43,4120,Western Europe
65212,8/9/2017 22:19,9168,Southern Europe
65210,8/9/2017 21:37,10012,Western Europe
65196,8/9/2017 16:42,3428,Western Europe
65187,8/9/2017 13:33,5663,Western Europe
65185,8/9/2017 12:51,4914,Western Europe
65184,8/9/2017 12:30,9337,Western Europe
65179,8/9/2017 10:45,8622,Western Europe
65154,8/9/2017 1:59,9009,Western Europe
65152,8/9/2017 1:17,7102,Western Europe
65146,8/8/2017 23:11,10363,Northern Europe
65144,8/8/2017 22:29,12341,Western Europe
65140,8/8/2017 21:05,9846,Southern Europe
65136,8/8/2017 19:41,3117,Western Europe
65123,8/8/2017 15:08,5495,Southern Europe
65113,8/8/2017 11:38,2955,Western Europe
65100,8/8/2017 7:04,6791,Southern Europe
65077,8/7/2017 23:01,8983,Western Europe
65038,8/7/2017 9:21,1189,Western Europe
65033,8/7/2017 7:36,9502,Western Europe
65032,8/7/2017 7:15,7500,Western Europe
65031,8/7/2017 6:54,8652,Western Europe
65021,8/7/2017 3:24,1986,Western Europe
65016,8/7/2017 1:39,1198,Western Europe
65008,8/6/2017 22:50,8730,Western Europe
64994,8/6/2017 17:56,6346,Western Europe
64985,8/6/2017 14:47,3701,Western Europe
64979,8/6/2017 12:41,6109,Northern Europe
64969,8/6/2017 9:11,10069,Western Europe
64950,8/6/2017 2:31,2652,Western Europe
64943,8/6/2017 0:04,3496,Western Europe
64936,8/5/2017 21:37,7012,Western Europe
64934,8/5/2017 20:55,9676,Northern Europe
64927,8/5/2017 18:28,2649,Western Europe
64924,8/5/2017 17:25,8356,Northern Europe
64923,8/5/2017 17:04,2154,Southern Europe
64922,8/5/2017 16:43,9843,Southern Europe
64917,8/5/2017 14:57,8015,Western Europe
64908,8/5/2017 11:48,9606,Northern Europe
64904,8/5/2017 10:24,4197,Western Europe
64889,8/5/2017 5:09,5177,Western Europe
64883,8/5/2017 3:03,7570,Northern Europe
64877,8/5/2017 0:57,2579,Southern Europe
64875,8/5/2017 0:15,1460,Western Europe
64872,8/4/2017 23:12,1512,Western Europe
64871,8/4/2017 22:51,2782,Western Europe
64866,8/4/2017 21:05,9190,Western Europe
64863,8/4/2017 20:02,6806,Southern Europe
64855,8/4/2017 17:14,767,Northern Europe
64841,8/4/2017 12:20,1809,Western Europe
64830,8/4/2017 8:29,6783,Western Europe
64818,8/4/2017 4:16,463,Northern Europe
64807,8/4/2017 0:25,221,Western Europe
64798,8/3/2017 21:16,1883,Southern Europe
64797,8/3/2017 20:55,7881,Southern Europe
64795,8/3/2017 20:13,11355,Southern Europe
64790,8/3/2017 18:28,5391,Northern Europe
64782,8/3/2017 15:40,8666,Western Europe
64779,8/3/2017 14:37,3355,Southern Europe
64774,8/3/2017 12:52,2139,Western Europe
64771,8/3/2017 11:48,7865,Northern Europe
64764,8/3/2017 9:21,7709,Western Europe
64754,8/3/2017 5:51,1304,Northern Europe
64742,8/3/2017 1:39,173,Northern Europe
64734,8/2/2017 22:51,7097,Western Europe
64718,8/2/2017 17:14,10242,Southern Europe
64717,8/2/2017 16:53,5148,Western Europe
64712,8/2/2017 15:08,10357,Southern Europe
64711,8/2/2017 14:47,2848,Southern Europe
64682,8/2/2017 4:38,10642,Western Europe
